Empresa;Família;Modelo;OPC;Chassi;Placa;Veículo;Estado Placa;Ano;Cor;NF Número;Valor Compra;Custo Operacional;Preço Público/Venda;Custo Valor Compra;NF Compra;Empresa Compra;Valor Agregado;KM;Opcionais;Data Chegada;Dias Estoque;Data Emissão;Situação;Valor Escrito;Valor Escrito2;Valor Escrito3;Combustível;Avaliação Usado;Em Trânsito;Pago;Data Pagamento;Estoque;Flag Proposta;Flag Pedido;Flag Bloqueio;Flag Reserva;NTI Valor;Tipo Faturamento;Valores Agregados;Pis/Fin;ICMS Valor Venda;Valor HoldBack;Nr. Renavam;Promoção;Custo Venda;Localização;Floor;Tipo Transmissão
PEDRAGON MANAUS;NW S10;NW S10 CD TRAILBOSS DD4A R7A;R7A;9BG148SK0VC412051;;113949;;2026/2027;CINZA AMBAR;177195;197716,03;0;343340;197716,03;197297;PEDRAGON MANAUS;5931,48;1;(690) PDB, (693) UE1, (742) R7A;  /  /     ;15;28/07/2026 00:00;Pedido;jaciara;PEDRAGON MANAUS;203287;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Sim;Sim;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;203287;0;203647,51;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC404376;;113802;;2026/2027;BRANCO SUMMIT;177037;196785,86;0;334640;196785,86;195954;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;16;27/07/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC405376;;113803;;2026/2027;PRETO OURO NEGRO;177040;197498,29;0;335740;197498,29;195955;PEDRAGON MANAUS;5924,95;1;(690) PDB, (693) UE1, (722) R6V;  /  /     ;16;27/07/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;203423,24;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC405612;;113804;;2026/2027;BRANCO DUNAS;177042;196785,86;0;334640;196785,86;195956;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;16;27/07/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC405675;;113805;;2026/2027;BRANCO DUNAS;177043;196785,86;0;334640;196785,86;195957;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;16;27/07/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC407829;;113806;;2026/2027;BRANCO DUNAS;177044;196785,86;0;334640;196785,86;195958;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;16;27/07/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC408758;;113807;;2026/2027;BRANCO SUMMIT;177045;196785,86;0;334640;196785,86;195959;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;16;27/07/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC408869;;113808;;2026/2027;BRANCO DUNAS;177046;196785,86;0;334640;196785,86;195960;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;16;27/07/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC411153;;113809;;2026/2027;PRETO OURO NEGRO;177047;197498,29;0;335740;197498,29;195961;PEDRAGON MANAUS;5924,95;1;(690) PDB, (693) UE1, (722) R6V;  /  /     ;16;27/07/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;203423,24;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC411163;;113810;;2026/2027;PRATA SHARK;177048;197498,29;0;335740;197498,29;195962;PEDRAGON MANAUS;5924,95;1;(690) PDB, (693) UE1, (722) R6V;  /  /     ;16;27/07/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;203423,24;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC411217;;113811;;2026/2027;PRATA SHARK;177049;197498,29;0;335740;197498,29;195963;PEDRAGON MANAUS;5924,95;1;(690) PDB, (693) UE1, (722) R6V;  /  /     ;16;27/07/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;203423,24;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC411324;;113812;;2026/2027;PRATA SHARK;177050;197498,29;0;335740;197498,29;195964;PEDRAGON MANAUS;5924,95;1;(690) PDB, (693) UE1, (722) R6V;  /  /     ;16;27/07/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;203423,24;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC411366;;113813;;2026/2027;PRATA SHARK;177051;197498,29;0;335740;197498,29;195965;PEDRAGON MANAUS;5924,95;1;(690) PDB, (693) UE1, (722) R6V;  /  /     ;16;27/07/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;203423,24;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC408873;;111397;;2026/2027;BRANCO DUNAS;174638;196785,86;0;334640;196785,86;170543;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;49;24/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC408877;;111398;;2026/2027;BRANCO DUNAS;174639;196785,86;0;334640;196785,86;170544;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;49;24/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC409011;;111519;;2026/2027;VERMELHO SCARLET;174718;196171,23;0;333690;196171,23;171509;PEDRAGON MANAUS;5885,14;1;(693) UE1, (722) R6V;  /  /     ;48;25/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202056,37;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC408985;;111399;;2026/2027;BRANCO DUNAS;174642;196785,86;0;334640;196785,86;170546;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;49;24/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC408867;;110930;;2026/2027;BRANCO DUNAS;174302;196785,86;0;334640;196785,86;167766;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;54;19/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC408875;;110931;;2026/2027;BRANCO DUNAS;174303;196785,86;0;334640;196785,86;167767;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;54;19/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC408989;;110932;;2026/2027;BRANCO DUNAS;174304;196785,86;0;334640;196785,86;167768;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;54;19/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC409009;;110933;;2026/2027;VERMELHO SCARLET;174340;196171,23;0;333690;196171,23;167775;PEDRAGON MANAUS;5885,14;1;(693) UE1, (722) R6V;  /  /     ;54;19/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202056,37;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC409029;;110934;;2026/2027;BRANCO DUNAS;174341;196785,86;0;334640;196785,86;167776;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;54;19/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC405685;;110812;;2026/2027;BRANCO DUNAS;174224;196785,86;0;334640;196785,86;166870;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;55;18/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC407065;;110813;;2026/2027;BRANCO DUNAS;174225;196785,86;0;334640;196785,86;166871;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;55;18/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC408981;;110814;;2026/2027;BRANCO DUNAS;174228;196785,86;0;334640;196785,86;166873;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;55;18/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC409004;;110815;;2026/2027;VERMELHO SCARLET;174229;196171,23;0;333690;196171,23;166874;PEDRAGON MANAUS;5885,14;1;(693) UE1, (722) R6V;  /  /     ;55;18/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202056,37;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC407066;;110525;;2026/2027;BRANCO DUNAS;173931;196785,86;0;334640;196785,86;164703;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;57;16/06/2026 00:00;Pedido;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Sim;Sim;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC402276;;110640;;2026/2027;BRANCO SUMMIT;174054;196785,86;0;334640;196785,86;165609;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;56;17/06/2026 00:00;Pedido;ERICK;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Sim;Sim;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC405025;;110641;;2026/2027;BRANCO SUMMIT;174055;196785,86;0;334640;196785,86;165610;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;56;17/06/2026 00:00;Proposta;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Sim;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC405041;;110642;;2026/2027;BRANCO SUMMIT;174056;196785,86;0;334640;196785,86;165611;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;56;17/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC405139;;110643;;2026/2027;CINZA TOPAZIO;174057;197498,29;0;335740;197498,29;165612;PEDRAGON MANAUS;5924,95;1;(690) PDB, (693) UE1, (722) R6V;  /  /     ;56;17/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;203423,24;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC405145;;110644;;2026/2027;CINZA TOPAZIO;174058;197498,29;0;335740;197498,29;165613;PEDRAGON MANAUS;5924,95;1;(690) PDB, (693) UE1, (722) R6V;  /  /     ;56;17/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;203423,24;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC405481;;110645;;2026/2027;BRANCO DUNAS;174059;196785,86;0;334640;196785,86;165614;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;56;17/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC405483;;110646;;2026/2027;BRANCO DUNAS;174060;196785,86;0;334640;196785,86;165615;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;56;17/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC405686;;110647;;2026/2027;BRANCO DUNAS;174061;196785,86;0;334640;196785,86;165616;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;56;17/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC405731;;110648;;2026/2027;CINZA TOPAZIO;174062;197498,29;0;335740;197498,29;165617;PEDRAGON MANAUS;5924,95;1;(690) PDB, (693) UE1, (722) R6V;  /  /     ;56;17/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;203423,24;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC405742;;110649;;2026/2027;CINZA TOPAZIO;174063;197498,29;0;335740;197498,29;165618;PEDRAGON MANAUS;5924,95;1;(690) PDB, (693) UE1, (722) R6V;  /  /     ;56;17/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;203423,24;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC405765;;110650;;2026/2027;BRANCO DUNAS;174064;196785,86;0;334640;196785,86;165619;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;56;17/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC407068;;110651;;2026/2027;PRETO OURO NEGRO;174065;197498,29;0;335740;197498,29;165620;PEDRAGON MANAUS;5924,95;1;(690) PDB, (693) UE1, (722) R6V;  /  /     ;56;17/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;203423,24;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC407074;;110652;;2026/2027;PRETO OURO NEGRO;174066;197498,29;0;335740;197498,29;165621;PEDRAGON MANAUS;5924,95;1;(690) PDB, (693) UE1, (722) R6V;  /  /     ;56;17/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;203423,24;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC405482;;110524;;2026/2027;BRANCO DUNAS;173930;196785,86;0;334640;196785,86;164702;PEDRAGON MANAUS;5903,58;1;(691) PDJ, (693) UE1, (722) R6V;  /  /     ;57;16/06/2026 00:00;Pedido;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Sim;Sim;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202689,44;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC409006;;110459;;2026/2027;VERMELHO SCARLET;173875;196171,23;0;333690;196171,23;164137;PEDRAGON MANAUS;5885,14;1;(693) UE1, (722) R6V;  /  /     ;58;15/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;202056,37;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW S10;NW S10 CD LTZ DD4A R6V;R6V;9BG148MK0VC409019;;110460;;2026/2027;CINZA TOPAZIO;173876;197498,29;0;335740;197498,29;164138;PEDRAGON MANAUS;5924,95;1;(690) PDB, (693) UE1, (722) R6V;  /  /     ;58;15/06/2026 00:00;;;PEDRAGON MANAUS;220529;DIESEL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;220529;0;203423,24;PEDRAGON MANAUS;0;AUTOMÁTICO
